CLIENT ID,NB PRODS,ORDER ID,FRUIT_PRODUCT
19282019,4,670508316,Cheery
19282019,4,670508316,Pear
19282019,3,670508316,Kiwi
19282591,1,672660152,Plum
19282591,1,672660152,Mango
19282591,1,672660152,Pomegranate
19282591,2,672660152,Grape
19282989,2,672671558,Banana
19282989,2,672671558,Coconut
19282989,4,672671558,Lemon
19282989,1,677413130,Banana
19282989,3,672671558,Kiwi
19282989,3,677413130,Lemon
19282989,3,677413130,Kiwi
19282989,2,672671558,Pear
19282989,3,677413130,Pear
19283183,20,673551367,Coconut
19284263,5,667991688,Melon
19284263,1,668935581,Apple
19284263,5,667991688,Blueberry
19284263,1,668935581,Grape
19284263,10,667991688,Devil Fruit
19286107,1,676136778,Apple
19286107,4,676136778,Orange
19286107,5,676136778,Banana
19286107,6,676136778,Cheery
19286107,6,676136778,Pear
19286107,2,676136778,Kiwi
19286107,1,676136778,Devil Fruit
19286293,30,674093027,Banana
19286634,2,671018510,Apple
19286634,20,671018510,Blueberry
19286634,2,671018510,Orange
19286634,1,671018510,Pineapple
19286634,14,671018510,Cheery
19286634,3,671018510,Devil Fruit
19286634,8,671018510,Kiwi
19286773,3,673833047,Blueberry
19286773,2,673833047,Cheery
19286802,2,671514725,Watermelon
19286802,2,671514725,Lemon
19287472,5,674566076,Apple
19287472,5,674566076,Banana
19287472,10,674566076,Orange
19288124,10,675228995,Papaya
19288124,10,675228995,Nectarine
19288332,4,673551051,Plum
19288332,2,673551051,Apple
19288332,2,673551051,Blueberry
19288332,2,673551051,Grape
19288332,5,673551051,Devil Fruit
19289163,10,668686254,Papaya
19289163,7,668686254,Kiwi
19289163,10,668686254,Lemon
19289163,3,668686254,Strawberry
19289280,30,673547022,Kiwi
19289298,1,671897648,Melon
19289298,2,671897648,Apple
19289298,1,671897648,Coconut
19289298,1,671897648,Orange
19289298,1,671897648,Papaya
19289298,1,671897648,Banana
19289298,2,671897648,Nectarine
19289298,1,671897648,Devil Fruit
19291159,30,672896004,Nuwe Fruit
19291374,2,670782046,Blueberry
19291374,2,670782046,Melon
19291374,1,670782046,Nectarine
19291999,5,672896332,Lime
19291999,5,672896332,Blueberry
19292501,2,675516738,Cheery
19293951,6,677410981,Lime
19293951,4,677410981,Jackfruit
19293951,5,677410981,Nuwe Fruit
19293951,5,677410981,Nectarine
19294048,6,673537835,Banana
19294048,4,673537835,Kiwi
19294048,5,673537835,Lemon
19294048,11,673537835,Pear
19294048,4,673537835,Orange
19294543,1,667991717,Apple
19294543,2,667991717,Lime
19294543,1,667991717,Nectarine
19294543,1,667991717,Orange
19294543,5,667991717,Cheery
19294543,2,667991717,Kiwi
19294543,3,667991717,Nuwe Fruit
19294636,5,677096746,Apple
19294636,5,677096746,Plum
19294636,5,677096746,Orange
19294636,5,677096746,Pear
19295698,2,671908978,Blueberry
19295698,1,669477753,Blueberry
19295698,2,671908978,Apple
19295698,1,671908978,Pear
19295698,2,671908978,Orange
19295698,2,671908978,Nectarine
19295698,1,669477753,Nuwe Fruit
19295698,1,671908978,Kiwi
19295698,1,671908978,Nuwe Fruit
19296340,2,674807957,Apple
19296340,3,674807957,Kiwi
19296340,3,674807957,Banana
19296340,2,674807957,Lemon
19297572,5,671908925,Lemon
19297572,5,671908925,Orange
19297572,15,671908925,Pear
19297620,13,670202905,Kiwi
19297620,2,670202905,Grape
19298084,3,671519173,Blueberry
19298084,5,671519173,Melon
19298084,1,671519173,Melon
19298084,1,671519173,Coconut
19298084,2,671519173,Apple
19298084,4,671519173,Lime
19298084,4,671519173,Kiwi
19298084,5,671519173,Orange
19298084,4,671519173,Nectarine
19298084,1,671519173,Devil Fruit
19298175,1,670775655,Apple
19298175,6,670775655,Nectarine
19298175,12,670775655,Orange
19298175,6,670775655,Nuwe Fruit
19298291,7,674081968,Coconut
19298291,1,674081968,Kiwi
19298291,1,674081968,Cheery
19298291,1,674081968,Nectarine
19298327,1,677418956,Apple
19298327,1,677418956,Blueberry
19298327,1,677418956,Lime
19298327,2,677418956,Kiwi
19298327,2,677418956,Orange
19298327,2,677418956,Nectarine
19298327,1,677418956,Nuwe Fruit
19298906,7,667498480,Orange
19298906,8,667498480,Cheery
19299369,5,673836664,Coconut
19299369,10,673836664,Lime
19299369,5,673836664,Kiwi
19300026,5,675525319,Banana
19300026,2,675525319,Grape
19300026,3,675525319,Lemon
19300026,5,675525319,Pomegranate
19300104,1,671024347,Blueberry
19300104,4,675514377,Banana
19300104,1,671024347,Banana
19300104,3,671024347,Pear
19300104,6,675514377,Pear
19302860,3,668934656,Apple
19302860,2,667138027,Orange
19302860,3,667138027,Kiwi
19302860,2,667138027,Lemon
19302860,7,668934656,Grape
19302860,3,667138027,Grape
19303246,2,671022751,Lemon
19303246,5,671022751,Kiwi
19303246,3,671022751,Cheery
19303443,15,672674459,Lemon
19303443,5,672674459,Orange
19303443,10,672674459,Pear
19303490,1,672188009,Orange
19303490,4,672188009,Lemon
19304755,15,677107847,Watermelon
19304755,5,677107847,Jackfruit
19304755,5,677107847,Kiwi
19304755,20,677107847,Cheery
19304755,5,677107847,Pear
19306741,5,673836808,Banana
19306741,5,673836808,Coconut
19306741,5,673836808,Pear
19306741,20,673832737,Lemon
19306916,10,667743305,Papaya
19306916,20,667745032,Banana
19306916,20,667745032,Pear
19306916,30,667743305,Cheery
19306916,10,667743305,Pomegranate
19306916,30,667745032,Lemon
19306916,20,667743305,Nuwe Fruit
19307089,1,669756653,Blueberry
19307089,5,669756653,Watermelon
19307089,4,669756653,Coconut
19307089,1,669756653,Apple
19307089,3,669756653,Kiwi
19307089,3,669756653,Nectarine
19307089,4,669756653,Cheery
19307089,4,669756653,Nuwe Fruit
19307337,1,673838220,Papaya
19307337,2,673838220,Mango
19307337,15,673838220,Lemon
19307337,1,673838220,Pomegranate
19307337,1,673838220,Grape
19307626,2,672662316,Coconut
19307626,1,672662316,Banana
19307626,1,677413074,Jackfruit
19307626,1,677413074,Kiwi
19307626,1,672662316,Lemon
19307626,1,677413074,Lemon
19307626,2,677413074,Nuwe Fruit
19307626,2,672662316,Nuwe Fruit
19308064,20,668403065,Orange
19308614,2,676135985,Coconut
19308614,1,676135985,Cheery
19308614,2,676135985,Lemon
19309035,2,668697341,Coconut
19309035,4,668697341,Lemon
19309035,4,668697341,Pear
19309277,1,672428684,Blueberry
19309277,1,672428684,Apple
19309277,8,672428684,Banana
19309277,7,672428684,Pear
19309277,2,672428684,Strawberry
19309277,1,672428684,Devil Fruit
19310150,3,671892291,Coconut
19310150,5,671892291,Banana
19310150,2,667989982,Orange
19310150,5,671892291,Nectarine
19310150,3,667989982,Nectarine
19310150,2,667989982,Cheery
19310150,3,671892291,Cheery
19310150,6,671892291,Orange
19310150,3,667989982,Nuwe Fruit
19310150,2,671892291,Pineapple
19310150,4,671892291,Pear
19310150,7,671892291,Nuwe Fruit
19310150,5,671892291,Kiwi
19310193,3,672907657,Apple
19310193,3,672907657,Pomegranate
19310193,5,672907657,Grape
19310634,1,676675348,Apple
19310634,2,668394172,Lime
19310634,1,668394172,Coconut
19310634,2,676675348,Melon
19310634,1,668394172,Lemon
19310634,1,668394172,Lemon
19310634,3,668394172,Cheery
19310634,2,676675348,Nuwe Fruit
19310634,1,676675348,Kiwi
19310634,3,676675348,Cheery
19311670,20,667139105,Pear
19311670,20,667139105,Nuwe Fruit
19312588,4,668398047,Banana
19312588,24,668398047,Pear
19312588,2,668398047,Kiwi
19312597,1,667988929,Apple
19312597,10,667988929,Lemon
19312597,10,667988929,Lemon
19312597,1,667988929,Grape
19313624,2,670505580,Lime
19313624,4,677933579,Lime
19313624,3,677933579,Lemon
19313624,4,670505580,Lemon
19313624,4,670505580,Nectarine
19313624,3,677933579,Nectarine
19314743,10,667492995,Banana
19314743,20,667492995,Pear
19314744,6,668937944,Orange
19314744,10,668937944,Lemon
19315489,5,671890410,Lime
19315489,2,671890410,Orange
19315489,2,671890410,Lemon
19315489,2,671890410,Cheery
19315489,4,671890410,Lemon
19316374,6,675213937,Kiwi
19316374,8,675213937,Orange
19316374,6,675213937,Nectarine
19317413,1,674809328,Apple
19317413,1,674809328,Orange
19317413,1,674809328,Kiwi
19317413,1,674809328,Grape
19317951,2,677108595,Apple
19317951,10,677108595,Orange
19317951,21,677108595,Cheery
19317951,10,677108595,Kiwi
19317951,2,677108595,Lemon
19317951,2,677108595,Devil Fruit
19317951,8,677108595,Kiwi
19318125,1,668939524,Apple
19318125,2,671282185,Banana
19318125,1,668939524,Grape
19318182,20,677937744,Cheery
19318182,20,671890710,Cheery
19318379,1,672907309,Coconut
19318379,2,672907309,Banana
19318379,3,672907309,Orange
19318379,1,672907309,Orange
19318379,3,672907309,Pear
19318379,3,672907309,Lemon
19318379,2,672907309,Cheery
19318379,2,672907309,Kiwi
19318379,1,672907309,Kiwi
19318379,1,672907309,Nuwe Fruit
19318379,1,672907309,Strawberry
19319315,4,668397514,Papaya
19319315,4,668397514,Pear
19319315,4,668397514,Banana
19319315,2,668397514,Strawberry
19319315,4,668397514,Lemon
19319315,2,668397514,Lemon
19319483,20,676137345,Cheery
19319483,20,669195788,Cheery
19321603,2,677935032,Papaya
19321603,5,677935032,Lemon
19321953,10,676405683,Cheery
19321953,10,676405683,Kiwi
19322904,15,673832646,Banana
19322904,15,673832646,Orange
19323576,2,676677725,Apple
19323576,2,676677725,Grape
19323576,4,671515417,Grape
19323576,6,676677725,Nuwe Fruit
19323576,4,671515417,Nuwe Fruit
19323821,30,674090219,Orange
19324043,6,674339520,Mango
19324043,6,674339520,Plum
19324043,4,670502447,Plum
19324043,4,670502447,Apple
19324043,4,670502447,Mango
19324043,4,670502447,Orange
19324043,4,670502447,Banana
19324043,6,674339520,Banana
19324043,6,674339520,Devil Fruit
19324043,4,670502447,Grape
19324091,20,669197262,Lemon
19324712,10,671905544,Lime
19324712,15,671905544,Nuwe Fruit
19324712,2,671905544,Pineapple
19325064,8,669476600,Orange
19325064,3,669476600,Kiwi
19325064,3,669476600,Nectarine
19325064,6,669476600,Lemon
19325437,1,667742344,Banana
19325437,3,667742344,Mango
19325437,5,667742344,Kiwi
19325437,1,667742344,Orange
19325437,3,667742344,Pomegranate
19326883,6,677925735,Banana
19326883,6,677925735,Lemon
19326883,1,677925735,Grape
19326883,2,677925735,Lemon
19326980,2,675517151,Banana
19326980,4,671030110,Kiwi
19326980,2,675517151,Kiwi
19326980,5,671030110,Pear
19326980,1,671030110,Lemon
19326980,1,675517151,Pear
19327846,1,671281611,Apple
19327846,1,671281611,Grape
19327989,40,671898827,Cheery
19328770,1,677931005,Apple
19328770,1,677931005,Mango
19328770,6,677931005,Orange
19328770,6,677931005,Kiwi
19328770,1,677931005,Grape
19331914,5,672428873,Coconut
19331914,10,672428873,Watermelon
19331914,5,672428873,Cheery
19332014,1,669481694,Apple
19332014,1,676679034,Mango
19332014,1,669481694,Mango
19332014,7,669481694,Lemon
19332014,1,676679034,Grape
19332014,4,674348235,Lemon
19332014,10,676679034,Lemon
19332014,1,669481694,Grape
19332014,1,674348235,Grape
19332304,4,674815258,Apple
19332304,2,674815258,Plum
19332304,4,674815258,Kiwi
19332304,3,674815258,Banana
19332304,2,674815258,Devil Fruit
19333177,2,670196118,Banana
19333177,3,670196118,Apple
19333177,2,670196118,Coconut
19333177,2,670196118,Kiwi
19333177,2,670196118,Nectarine
19333177,3,670196118,Kiwi
19333177,2,670196118,Cheery
19333177,2,670196118,Grape
19333177,2,670196118,Nuwe Fruit
19333339,7,669476429,Orange
19333339,7,669476429,Apricot
19333759,20,677103098,Kiwi
19334577,20,669208819,Papaya
19334577,5,669208819,Pomegranate
19334577,3,669208819,Grape
19334651,7,671279684,Lime
19334651,2,671279684,Apple
19334651,2,671279684,Orange
19334651,2,671279684,Lemon
19334651,2,671279684,Kiwi
19334651,2,671279684,Grape
19334651,4,671279684,Devil Fruit
19334651,4,671279684,Strawberry
19335051,2,672417487,Banana
19335051,2,672417487,Orange
19335051,2,672417487,Orange
19335051,2,672417487,Cheery
19335051,2,672417487,Kiwi
19335051,2,672417487,Nuwe Fruit
19335051,2,672417487,Pear
19335262,5,670782202,Pear
19335262,5,670782202,Cheery
19335271,5,671281607,Orange
19335271,5,671281607,Cheery
19335596,5,674809400,Lime
19335596,5,674809400,Watermelon
19335596,5,674809400,Strawberry
19335596,5,674809400,Kiwi
19336584,4,672180960,Lime
19336584,4,672180960,Cheery
19336584,4,672180960,Nectarine
19336584,4,672180960,Nuwe Fruit
19336584,4,672180960,Pineapple
19337417,5,677413151,Banana
19337417,5,666915654,Pear
19337417,5,666915654,Banana
19337417,5,677413151,Pear
19337417,2,677413151,Lemon
19337417,2,677413151,Lemon
19337655,1,671521992,Apple
19337655,1,671521992,Blueberry
19337655,1,671521992,Coconut
19337655,1,671521992,Banana
19337655,2,671521992,Cheery
19337655,1,671521992,Devil Fruit
19338232,1,677111031,Plum
19338232,2,677111031,Mango
19338232,2,669482402,Apple
19338232,2,669482402,Orange
19338232,2,677111031,Orange
19338232,1,669482402,Grape
19338653,8,674338733,Cheery
19339554,2,672904660,Lime
19339554,4,672904660,Nectarine
19339554,5,672904660,Kiwi
19339554,4,672904660,Lemon
19339554,2,672904660,Kiwi
19339554,3,672904660,Nuwe Fruit
19340320,3,672429721,Blueberry
19340320,3,672429721,Melon
19340320,3,672429721,Plum
19340320,3,672429721,Mango
19340320,1,672429721,Papaya
19340320,2,672429721,Apple
19340320,3,672429721,Kiwi
19340320,3,672429721,Orange
19340320,2,672429721,Lemon
19340320,1,672429721,Pear
19340320,3,672429721,Devil Fruit
19340320,1,672429721,Grape
19340679,4,667261485,Orange
19340679,15,673555706,Orange
19340679,15,673555706,Jackfruit
19340679,20,667261485,Strawberry
19340679,1,667261485,Apricot
19341075,5,671895573,Orange
19341075,1,671895573,Kiwi
19341075,4,671895573,Nuwe Fruit
19341332,1,671892183,Papaya
19341332,9,671892183,Kiwi
19341445,5,676671465,Kiwi
19341445,2,676671465,Orange
19341445,2,676671465,Pomegranate
19341445,1,676671465,Pear
19341445,10,676671465,Strawberry
19341664,1,677935580,Plum
19341664,3,677935580,Orange
19341664,10,677935580,Kiwi
19341664,1,677935580,Grape
19342591,20,676145086,Banana
19342591,20,676145086,Orange
19343825,5,675519044,Orange
19343825,5,675519044,Cheery
19343825,5,675519044,Pear
19344082,1,675511940,Coconut
19344082,1,675511940,Blueberry
19344082,1,675511940,Melon
19344082,1,675511940,Orange
19344082,1,675511940,Cheery
19344082,1,675511940,Lemon
19344340,10,674806792,Mango
19344340,15,674806792,Lemon
19346186,4,673541085,Apple
19346186,2,673541085,Melon
19346186,14,673541085,Coconut
19346779,4,672418250,Papaya
19346779,2,672418250,Kiwi
19346779,4,672418250,Pomegranate
19346886,10,672421586,Orange
19346886,10,672421586,Cheery
19347046,1,677926760,Apple
19347046,2,677926760,Papaya
19347046,2,677926760,Mango
19347046,7,677926760,Lemon
19347046,2,677926760,Pomegranate
19347046,1,677926760,Grape
19347318,2,677110611,Banana
19347318,4,677110611,Kiwi
19347318,4,677110611,Lemon
19347318,1,677110611,Grape
19347500,2,667501273,Apple
19347500,8,667501273,Cheery
19349048,2,673555239,Blueberry
19349048,4,673555239,Kiwi
19349048,3,673555239,Orange
19349048,6,673555239,Pear
19349048,2,673555239,Devil Fruit
19349048,3,673555239,Cheery
19349071,1,666910714,Apple
19349071,3,666910714,Apple
19349071,6,668397753,Grape
19349071,3,668395481,Grape
19349071,4,666910714,Grape
19349071,1,668395819,Grape
19349071,3,666910714,Grape
19349641,20,675219584,Banana
19349666,10,667268630,Banana
19349666,10,667268630,Cheery
19349666,5,667268630,Lemon
19349666,10,667268630,Pear
19349666,10,667268630,Nuwe Fruit
19353038,20,668398307,Cheery
19354240,4,677097255,Nectarine
19354240,1,677097255,Orange
19354516,1,677683025,Apple
19354516,1,677683025,Melon
19354516,1,677683025,Lime
19354516,3,677683025,Kiwi
19354516,2,677683025,Banana
19354516,2,677683025,Strawberry
19354516,1,677683025,Nectarine
19354516,2,677683025,Pear
19354516,2,677683025,Cheery
19354516,1,677683025,Apricot
19354516,1,677683025,Grape
19354516,1,677683025,Kiwi
19354516,2,677683025,Nuwe Fruit
19354516,2,677683025,Devil Fruit
19355192,1,671524969,Apple
19355192,5,671524969,Nectarine
19355192,1,672660585,Grape
19355227,3,675226527,Banana
19355227,5,668938743,Watermelon
19355227,5,675226527,Watermelon
19355227,5,675226527,Strawberry
19355382,25,670503577,Nectarine
19355555,3,674806184,Watermelon
19355555,4,674806184,Nectarine
19355599,3,669204339,Coconut
19355599,7,669204339,Apple
19355599,10,669204339,Devil Fruit
19357198,2,674811021,Mango
19357198,2,674811021,Coconut
19357198,2,674811021,Cheery
19357198,2,674811021,Pear
19357198,2,674811021,Kiwi
19357868,2,668684654,Mango
19357868,2,668684654,Papaya
19357868,1,668684654,Banana
19357868,5,666925526,Orange
19357868,5,666925526,Kiwi
19357868,2,668684654,Kiwi
19357868,2,668684654,Orange
19357868,2,668684654,Pomegranate
19357868,10,666925526,Pear
19357868,5,666925526,Lemon
19357868,4,668684654,Lemon
19357868,2,668684654,Apricot
19357868,1,668684654,Lemon
19357868,2,668684654,Grape
19358013,10,667501860,Coconut
19358013,10,677412759,Coconut
19358013,10,667501860,Devil Fruit
19358013,10,677412759,Devil Fruit
19358416,3,672662953,Papaya
19358416,3,672662953,Coconut
19358416,2,672662953,Plum
19358416,4,672662953,Kiwi
19358416,3,672662953,Banana
19358416,5,672662953,Mango
19358416,3,672662953,Pear
19358416,3,672662953,Orange
19358416,4,672662953,Pomegranate
19358416,3,672662953,Apricot
19358416,7,672662953,Cheery
19358734,6,674341788,Apple
19358734,3,671279930,Lime
19358734,3,671279930,Apple
19358734,6,672661294,Apple
19358734,9,671279930,Pear
19358734,3,671279930,Grape
19358734,3,672661294,Grape
19358734,12,674341788,Pear
19358734,3,671279930,Devil Fruit
19358734,3,671279930,Apricot
19359036,20,674344500,Orange
19359036,15,666924120,Orange
19359036,5,666924120,Lemon
19359717,8,673546260,Nectarine
19359717,2,673546260,Lemon
19359759,15,674083596,Orange
19360178,5,670779376,Banana
19360178,5,670779376,Kiwi
19360178,5,670779376,Lemon
19360178,10,670779376,Orange
19360178,10,670779376,Pear
19360178,5,670779376,Strawberry
19360199,2,668932041,Lime
19360199,3,668932041,Coconut
19360199,1,668932041,Pear
19360199,2,668932041,Nectarine
19360199,5,668932041,Cheery
19360199,1,668932041,Apricot
19360199,3,668932041,Nuwe Fruit
19360199,3,668932041,Devil Fruit
19360842,10,667142277,Lemon
19360842,10,667142277,Kiwi
19361038,3,676404865,Mango
19361038,2,676404865,Coconut
19361038,3,676404865,Kiwi
19361038,4,676404865,Orange
19361038,1,676404865,Cheery
19361038,6,676404865,Banana
19361038,2,676404865,Pineapple
19361038,3,676404865,Nectarine
19361038,3,676404865,Pear
19361038,3,676404865,Devil Fruit
19361337,1,670500735,Lime
19361337,1,670500735,Blueberry
19361337,1,670500735,Plum
19361337,1,670500735,Mango
19361337,1,670500735,Apple
19361337,1,670500735,Orange
19361337,1,670500735,Devil Fruit
19361337,1,670500735,Lemon
19361337,1,670500735,Kiwi
19361337,1,670500735,Grape
19362347,5,670201498,Blueberry
19362347,15,670201498,Nuwe Fruit
19362347,10,670201498,Pear
19362480,2,672175809,Apple
19362480,15,672175809,Melon
19362480,3,672175809,Grape
19362480,15,672175809,Nuwe Fruit
19363080,2,670779708,Orange
19363080,2,670779708,Orange
19363080,5,670779708,Cheery
19363478,1,671909690,Plum
19363478,15,671909690,Orange
19363478,5,671909690,Kiwi
19363478,7,671909690,Pomegranate
19363478,2,671909690,Grape
19365425,30,672666750,Banana
19365425,10,672666750,Pear
19365561,4,674567475,Kiwi
19366357,3,669198950,Orange
19366357,2,669198950,Pomegranate
19366357,5,669198950,Pear
19366357,5,669198950,Lemon
19366357,5,669198950,Grape
19366605,3,675226728,Plum
19366605,1,675226728,Apple
19366605,3,675226728,Mango
19366605,3,675226728,Kiwi
19366605,3,675226728,Orange
19366605,3,675226728,Devil Fruit
19366605,3,675226728,Lemon
19366605,3,675226728,Nectarine
19366605,2,675226728,Pear
19366605,2,675226728,Grape
19366671,1,671901638,Apple
19366671,2,671901638,Banana
19366671,2,674813747,Banana
19366671,2,671901638,Orange
19366671,4,672908102,Banana
19366671,3,674813747,Orange
19367410,10,675225418,Lemon
19367450,2,677672278,Apple
19367450,2,677672278,Mango
19367450,4,677672278,Banana
19367450,12,677672278,Kiwi
19367450,5,677672278,Lemon
19367450,2,677672278,Strawberry
19367450,3,677672278,Grape
19367766,3,675889743,Lime
19367766,1,671515846,Lime
19367766,6,671515846,Kiwi
19367766,7,675889743,Kiwi
19367814,1,671894736,Coconut
19367814,2,671894736,Apple
19367814,2,671894736,Grape
19367814,2,671894736,Pear
19367814,2,671894736,Cheery
19367814,1,671894736,Devil Fruit
19368227,4,676929260,Coconut
19368227,4,672420704,Coconut
19368227,4,672420704,Orange
19368227,4,676929260,Orange
19370149,2,667495902,Papaya
19370149,1,667495902,Coconut
19370149,1,667495902,Plum
19370149,1,667495902,Apple
19370149,3,667495902,Banana
19370149,1,667495902,Mango
19370149,1,667495902,Orange
19370149,2,667495902,Nectarine
19370149,2,667495902,Orange
19370149,5,667495902,Kiwi
19370149,4,667495902,Strawberry
19370149,2,667495902,Lemon
19370149,1,667495902,Cheery
19370149,2,667495902,Pomegranate
19370149,4,667495902,Pear
19370149,3,667495902,Kiwi
19370149,2,667495902,Nuwe Fruit
19370149,1,667495902,Grape
19370149,2,667495902,Apricot
19370425,11,670192951,Coconut
19370425,1,670192951,Apple
19370425,16,670192951,Orange
19370425,5,670192951,Banana
19370425,8,670192951,Nectarine
19370425,1,670192951,Grape
19370425,3,670192951,Kiwi
19370934,15,673557711,Melon
19370934,5,673557711,Orange
19370934,20,673547001,Kiwi
19370934,20,673547001,Strawberry
19370948,14,672907063,Pear
19370948,2,672907063,Strawberry
19370948,4,672907063,Kiwi
19372008,6,668406500,Orange
19372008,3,668406500,Kiwi
19372008,4,668406500,Pear
19372008,7,668406500,Apricot
19372324,4,676408264,Watermelon
19372567,1,667983034,Apple
19372567,11,667983034,Banana
19372567,11,667983034,Kiwi
19372567,12,667983034,Cheery
19372567,6,667983034,Lemon
19372567,2,667983034,Pomegranate
19372567,1,667983034,Grape
19373130,6,671277730,Lemon
19373130,6,671277730,Apricot
19374606,1,675878038,Apple
19374606,2,675878038,Nectarine
19374606,1,675878038,Grape
19374606,2,675878038,Nuwe Fruit
19375059,5,673841086,Papaya
19375059,5,673841086,Lemon
19375059,5,673841086,Pomegranate
19375059,4,673841086,Kiwi
19375059,1,673841086,Grape
19375489,10,669198556,Kiwi
19375853,5,671906483,Banana
19375853,10,671906483,Pear
19375921,1,671020340,Apple
19375921,1,671020340,Grape
19376025,7,677935936,Plum
19376025,2,677935936,Mango
19376025,5,677935936,Melon
19376025,2,677935936,Apple
19376025,2,677935936,Blueberry
19376025,4,677935936,Grape
19376025,3,677935936,Pear
19376025,3,677935936,Nuwe Fruit
19376025,2,677935936,Devil Fruit
19376912,1,674806429,Melon
19376912,2,674806429,Apple
19376912,1,674806429,Blueberry
19376912,2,674806429,Kiwi
19376912,2,674806429,Cheery
19376912,2,674806429,Grape
19376912,1,674806429,Devil Fruit
19378809,10,671901069,Lemon
19378809,5,671901069,Banana
19378809,5,671901069,Orange
19378809,5,671901069,Cheery
19378809,5,671901069,Kiwi
19380610,2,669471101,Lime
19380610,3,669479833,Coconut
19380610,3,669479833,Orange
19380610,1,669471101,Orange
19380610,2,669471101,Pear
19380610,3,669479833,Nectarine
19380610,2,669471101,Nectarine
19380610,3,669479833,Pear
19380610,2,669479833,Cheery
19380610,3,669479833,Nuwe Fruit
19380610,3,669479833,Apricot
19380610,1,669471101,Nuwe Fruit
19380610,2,669471101,Strawberry
19380670,10,672671652,Kiwi
19380670,5,672671652,Orange
19380670,5,672671652,Nuwe Fruit
19380670,2,672671652,Cheery
19381074,2,675881475,Banana
19381074,2,675881475,Orange
19381074,2,675881475,Pear
19381074,2,675881475,Kiwi
19382478,1,668401689,Watermelon
19382478,3,668401689,Jackfruit
19382478,2,668401689,Nectarine
19382478,4,668401689,Pineapple
19382567,1,671031976,Lime
19382567,5,671031976,Orange
19382567,3,671031976,Cheery
19382567,7,671031976,Nectarine
19382567,2,671031976,Pear
19382567,2,671031976,Kiwi
19382567,5,671031976,Nuwe Fruit
19382937,1,670777660,Lime
19382937,4,670777660,Blueberry
19382937,2,677114660,Jackfruit
19382937,9,677114660,Kiwi
19382937,3,670777660,Cheery
19382937,9,677114660,Cheery
19382937,2,670777660,Nectarine
19382989,2,674814157,Blueberry
19382989,1,674814157,Apple
19382989,2,674814157,Plum
19382989,1,674814157,Grape
19382989,2,674814157,Devil Fruit
19383358,6,672660227,Lemon
19383358,3,672660227,Nuwe Fruit
19383594,5,674810674,Plum
19383594,5,674810674,Blueberry
19383594,5,674810674,Coconut
19383594,5,674810674,Devil Fruit
19383698,2,670195843,Apple
19383698,10,670195843,Coconut
19383698,10,670195843,Banana
19383698,1,670195843,Grape
19383698,15,670195843,Pear
19383698,2,670195843,Grape
19384106,1,672672844,Melon
19384106,1,672672844,Coconut
19384106,2,672672844,Apple
19384106,10,667265443,Papaya
19384106,15,674570173,Papaya
19384106,10,674570173,Lemon
19384106,7,667265443,Lemon
19384106,5,667265443,Strawberry
19384106,2,674570173,Lemon
19384106,3,674570173,Strawberry
19384106,1,672672844,Devil Fruit
19384106,3,667265443,Lemon
19384338,3,670187332,Coconut
19384338,2,670187332,Cheery
19384338,2,670187332,Orange
19384338,1,670187332,Nectarine
19384338,1,670187332,Pineapple
19384338,1,670187332,Kiwi
19385294,14,671525163,Lemon
19385294,1,671525163,Grape
19385294,10,671525163,Lemon
19385605,2,668687620,Lemon
19385605,3,668687620,Kiwi
19385739,20,667503804,Banana
19385739,10,667503804,Kiwi
19385739,10,667503804,Lemon
19385739,1,668692784,Lemon
19385739,5,667503804,Kiwi
19385739,15,667503804,Lemon
19386329,1,676415357,Apple
19386329,3,676415357,Cheery
19386329,1,676415357,Grape
19389975,5,671030778,Kiwi
19389975,10,671030778,Banana
19389975,10,671030778,Pear
19389975,5,671030778,Nuwe Fruit
19392154,1,672419682,Jackfruit
19392154,3,672419682,Kiwi
19392154,5,672419682,Nectarine
19392154,4,672419682,Lemon
19392154,2,672419682,Pear
19392496,1,670500636,Kiwi
19392496,2,670500636,Pear
19392496,1,670500636,Cheery
19392496,1,670500636,Strawberry
19394165,1,673556369,Apple
19394165,7,673556369,Banana
19394165,13,673556369,Pear
19394165,1,673556369,Watermelon
19394165,1,673556369,Papaya
19394165,5,673556369,Lemon
19394165,2,673556369,Pineapple
19394459,15,672426684,Kiwi
19394459,11,672426684,Lemon
19394459,9,672426684,Nuwe Fruit
19394756,4,673148950,Apple
19394756,4,673148950,Blueberry
19394756,4,673148950,Cheery
19395165,1,671513762,Apple
19395165,3,671513762,Kiwi
19395165,4,671513762,Orange
19395165,3,671513762,Lemon
19395165,1,671513762,Grape
19395226,15,667494318,Coconut
19395226,5,673138128,Apple
19395226,5,667494318,Apple
19395226,5,667494318,Melon
19395226,5,667494318,Blueberry
19395226,5,673138128,Grape
19395226,10,667494318,Nectarine
19395226,5,667494318,Nuwe Fruit
19396610,5,671021389,Orange
19396610,5,671021389,Kiwi
19396610,15,671021389,Banana
19396610,15,671021389,Pear
19397849,1,675875743,Apple
19397849,38,675875743,Pear
19397849,20,668407712,Pear
19397849,1,675875743,Grape
19398084,30,671282004,Coconut
19398084,5,671282004,Orange
19398084,5,671282004,Nectarine
19398125,1,666916984,Mango
19398125,1,666916984,Plum
19398125,1,666916984,Pomegranate
19398125,2,666916984,Grape
19398258,1,670500827,Apple
